property_id,full_address,beds,baths,year_built,sq_ft_interior,sq_ft_lot,price,price_label,lat,long,img_url,zip_code
31403631,2318 HIGH STAR DR GARLAND TX 75041,3,2.0,1985,1168,7832,266858,Redfin Estimate,32.8898691,-96.6161157,['https://ssl.cdn-redfin.com/photo/90/mbphoto/077/genMid.12120077_1.jpg'],75041
31403691,2414 HIGHMONT DR GARLAND TX 75041,3,2.0,1984,2107,7004,246184,Redfin Estimate,32.888983,-96.6171172,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=32.888983%2C-96.6171172&size=665x441&source=outdoor&client=gme-redfin&signature=RjRthFnn7N0qhs7YvVNMKVe3Cv4='],75041
31403711,2317 HIGH STAR DR GARLAND TX 75041,3,1.0,1985,1158,6878,197327,Redfin Estimate,32.8897088,-96.6166582,['https://ssl.cdn-redfin.com/photo/90/mbphoto/756/genMid.13615756_0.jpg'],75041
31395233,4725 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1977,1589,8050,290123,Redfin Estimate,32.8552606,-96.6137787,['https://ssl.cdn-redfin.com/photo/90/mbphoto/296/genMid.11077296_3.jpg'],75043
31366136,2801 S COUNTRY CLUB RD GARLAND TX 75043,4,3.0,1981,3439,19798,580176,Redfin Estimate,32.8843004,-96.6094806,['https://ssl.cdn-redfin.com/photo/90/mbphoto/715/genMid.14554715_1.jpg'],75043
31366148,3006 APPLE VALLEY DR GARLAND TX 75043,4,2.5,1977,2586,10411,368627,Redfin Estimate,32.8808956,-96.6091885,['https://ssl.cdn-redfin.com/photo/90/mbphoto/367/genMid.11972367_2.jpg'],75043
31367988,3005 APPLE VALLEY DR GARLAND TX 75043,4,2.5,1980,2656,9492,409737,Redfin Estimate,32.8806038,-96.6096861,['https://ssl.cdn-redfin.com/photo/90/mbphoto/322/genMid.14396322_1.jpg'],75043
31367807,3021 CLUB HILL DR GARLAND TX 75043,4,3.0,1982,2872,10141,490381,Redfin Estimate,32.8808267,-96.6084166,['https://ssl.cdn-redfin.com/photo/90/mbphoto/576/genMid.20062576_0.jpg'],75043
31375891,609 E MILLER RD GARLAND TX 75041,2,1.0,1955,750,7501,186882,Redfin Estimate,32.8940119,-96.6241794,['https://ssl.cdn-redfin.com/photo/90/mbphoto/641/genMid.11550641_3.jpg'],75041
31375896,621 E MILLER RD GARLAND TX 75041,2,1.0,1955,749,7501,194243,Redfin Estimate,32.8940336,-96.6235861,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=621+E+Miller+Rd%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=rAhlzH9uJGZn69q9WCw-PmqWSVs='],75041
31375897,709 E MILLER RD GARLAND TX 75041,2,1.0,1954,750,7501,182519,Redfin Estimate,32.8939768,-96.6230018,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=709+E+Miller+Rd%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=DdPt15ft8UB_plDBBy9DB49T0nI='],75041
31375993,505 CASCADE DR GARLAND TX 75041,2,1.0,1954,1057,7501,203428,Redfin Estimate,32.8931658,-96.6255572,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=505+Cascade+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=hJCyasXJr3nXVXnkwHAdjilvbn8='],75041
31375985,613 CASCADE DR GARLAND TX 75041,4,2.0,1954,1712,7501,295304,Redfin Estimate,32.8931016,-96.6240129,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=613+Cascade+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=3HyximVM1tNNJzkHaRrm4ejdDR0='],75041
31375941,609 WALLACE DR GARLAND TX 75041,2,1.0,1954,915,7562,202692,Redfin Estimate,32.8926387,-96.624166,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=609+Wallace+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=ZyQ9MTamKDRhoFk3F2tB3-AQRwM='],75041
31403708,2417 HIGH STAR DR GARLAND TX 75041,3,2.0,1985,1205,7183,273557,Redfin Estimate,32.8888363,-96.6165747,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2417+High+Star+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=3S08LCUmW3fYlUsJC69atXMUneQ='],75041
31403720,2413 HIGH HOLLOW DR GARLAND TX 75041,3,2.0,1986,1292,6983,264765,Redfin Estimate,32.888969,-96.6156595,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2413+High+Hollow+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=5fs2LrRSZBF5b7H7SoSLUf0W34c='],75041
31395279,4714 TEALWOOD PL GARLAND TX 75043,3,2.5,1974,2096,4064,304492,Redfin Estimate,32.857599,-96.6118591,['https://ssl.cdn-redfin.com/photo/90/mbphoto/743/genMid.14157743_0.jpg'],75043
31402928,529 GLENGARRY DR GARLAND TX 75043,3,2.0,1974,1391,7135,228950,Redfin Estimate,32.8620911,-96.6081871,['https://ssl.cdn-redfin.com/photo/90/mbphoto/373/genMid.10761373_0.jpg'],75043
31402905,505 GLENGARRY DR GARLAND TX 75043,3,2.0,1973,1377,7135,280060,Redfin Estimate,32.8614308,-96.6090634,['https://ssl.cdn-redfin.com/photo/90/mbphoto/206/genMid.13333206_0.jpg'],75043
31402904,437 GLENGARRY DR GARLAND TX 75043,4,2.0,1973,1680,7135,277064,Redfin Estimate,32.8611018,-96.6094806,['https://ssl.cdn-redfin.com/photo/90/mbphoto/618/genMid.10968618_2.jpg'],75043
31395250,4706 DUCK CREEK DR GARLAND TX 75043,3,2.0,1982,1496,7004,281394,Redfin Estimate,32.8556025,-96.6147802,['https://ssl.cdn-redfin.com/photo/90/mbphoto/459/genMid.11498459_5.jpg'],75043
31395254,4610 DUCK CREEK DR GARLAND TX 75043,3,2.0,1983,1374,7475,288192,Redfin Estimate,32.8561878,-96.6153228,['https://ssl.cdn-redfin.com/photo/90/mbphoto/453/genMid.14565453_0.jpg'],75043
31395379,4810 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1983,1776,7701,328228,Redfin Estimate,32.8546581,-96.6119009,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4810+Cliffwood+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=PdRjzJEvUibKTomB0fnQsQTJOEM='],75043
31395192,4626 OAKWOOD DR GARLAND TX 75043,3,2.0,1973,1551,6464,311249,Redfin Estimate,32.858913,-96.6102317,['https://ssl.cdn-redfin.com/photo/90/mbphoto/631/genMid.20260631_1.jpg'],75043
31395152,4731 TEALWOOD CIR GARLAND TX 75043,3,2.0,1974,1382,6464,274795,Redfin Estimate,32.8575225,-96.6108159,['https://ssl.cdn-redfin.com/photo/90/mbphoto/783/genMid.13879783_1.jpg'],75043
31402927,525 GLENGARRY DR GARLAND TX 75043,3,2.0,1974,2081,7135,264439,Redfin Estimate,32.8619968,-96.6083123,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=525+Glengarry+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=NTSrPivpkqOpqR8_NF5JJ9wcMzw='],75043
31402909,433 GLENGARRY DR GARLAND TX 75043,3,2.0,1974,1519,7135,289469,Redfin Estimate,32.8609636,-96.6096058,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=433+Glengarry+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=6cQpRe-u2H19B7AJtyfgoOEeTKs='],75043
31402760,405 SOLITUDE DR GARLAND TX 75043,3,2.0,1974,1377,7680,251129,Redfin Estimate,32.8598321,-96.6094389,['https://ssl.cdn-redfin.com/photo/90/mbphoto/649/genMid.10479649_0.jpg'],75043
31383176,2329 ROYAL DR GARLAND TX 75041,3,2.0,1962,1345,7357,280950,Redfin Estimate,32.8846081,-96.6632862,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2329+Royal+Dr%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=6JLoROTU6mDEmbbXss-btjeBH0E='],75041
31383174,2616 NOTTINGHAM DR GARLAND TX 75041,3,2.0,1962,1822,7584,300386,Redfin Estimate,32.8849403,-96.6635405,['https://ssl.cdn-redfin.com/photo/90/mbphoto/443/genMid.14475443_1.jpg'],75041
31383193,2609 NOTTINGHAM DR GARLAND TX 75041,3,2.0,1962,1225,8364,278629,Redfin Estimate,32.8856672,-96.6639887,['https://ssl.cdn-redfin.com/photo/90/mbphoto/306/genMid.14689306_0.jpg'],75041
31383134,2617 NOTTINGHAM DR GARLAND TX 75041,4,2.0,1963,2166,7828,304888,Redfin Estimate,32.8849553,-96.6640009,['https://ssl.cdn-redfin.com/photo/90/mbphoto/949/genMid.10223949_0.jpg'],75041
31383141,2620 SCOTSWOOD DR GARLAND TX 75041,3,2.0,1962,1305,7597,294073,Redfin Estimate,32.8849493,-96.6646898,['https://ssl.cdn-redfin.com/photo/90/mbphoto/142/genMid.14627142_0.jpg'],75041
31383517,2709 WIMBLEDON CT GARLAND TX 75041,8,6.0,1984,4160,10393,654781,Redfin Estimate,32.8817659,-96.6605755,['https://ssl.cdn-redfin.com/photo/90/mbphoto/018/genMid.13870018_0.jpg'],75041
31403861,1210 O SHANNON LN GARLAND TX 75044,4,3.5,1988,2766,12118,509970,Redfin Estimate,32.9727114,-96.6184527,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1210+O+Shannon+Ln%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=eAxmkTyriVIrU17mjzsWnYB88To='],75044
31403907,6205 SCOTTSBORO LN GARLAND TX 75044,4,2.5,1987,2359,12998,469592,Redfin Estimate,32.9719109,-96.6203307,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6205+Scottsboro+Ln%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=zEsH0E3wXmYY9xkZphU2dwMIrFA='],75044
31403896,1437 O SHANNON LN GARLAND TX 75044,4,4.0,1987,3502,11439,563619,Redfin Estimate,32.9764797,-96.6167834,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1437+O+Shannon+Ln%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=lldaeo3Maq2g2RcsrE9ri0zXiXo='],75044
31403888,6310 DUBLIN DR GARLAND TX 75044,4,2.5,1986,3312,11857,517082,Redfin Estimate,32.9750558,-96.6172007,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6310+Dublin+Dr%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=j0Bs4s0ut8Vk-9M1J7-qFAtBDT8='],75044
31403967,6502 LYNCH LN GARLAND TX 75044,4,3.0,1993,2844,13504,526464,Redfin Estimate,32.9733996,-96.6220001,['https://ssl.cdn-redfin.com/photo/90/mbphoto/550/genMid.13905550_3.jpg'],75044
31403730,6505 LIMERICK LN GARLAND TX 75044,3,3.0,1989,2669,10450,498793,Redfin Estimate,32.9758247,-96.6203469,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6505+Limerick+Ln%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=QJsqnGwrluDvP9M_CjwWKiMGNbc='],75044
31403734,6413 LIMERICK LN GARLAND TX 75044,4,3.0,1989,2587,11051,529789,Redfin Estimate,32.9756209,-96.6193499,['https://ssl.cdn-redfin.com/photo/90/mbphoto/238/genMid.12144238_1.jpg'],75044
31403737,6726 FLARITY LN GARLAND TX 75044,4,3.5,1993,3602,11252,536061,Redfin Estimate,32.9783237,-96.6196004,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6726+Flarity+Ln%2C+Garland%2C+TX+75044&size=665x441&source=outdoor&client=gme-redfin&signature=d2yiD5j3cdz-10I9LiMM7dNsCc4='],75044
31402912,405 GLENGARRY DR GARLAND TX 75043,3,2.0,1973,1630,5184,311153,Redfin Estimate,32.8602484,-96.6106907,['https://ssl.cdn-redfin.com/photo/90/mbphoto/470/genMid.13655470_1.jpg'],75043
31402752,4509 TARRY DR GARLAND TX 75043,3,2.0,1973,1608,7022,242328,Redfin Estimate,32.8596059,-96.6103986,['https://ssl.cdn-redfin.com/photo/90/mbphoto/215/genMid.10568215_0.jpg'],75043
31402708,428 SOLITUDE DR GARLAND TX 75043,3,2.0,1974,1548,5981,302867,Redfin Estimate,32.8607249,-96.6083123,['https://ssl.cdn-redfin.com/photo/90/mbphoto/707/genMid.13000707_0.jpg'],75043
31402817,4510 TRANQUILITY DR GARLAND TX 75043,3,2.0,1974,1492,8072,292840,Redfin Estimate,32.8596901,-96.6071439,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4510+Tranquility+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=IZGJjdouwN1cRbNVlvRo-0Cy0lA='],75043
31396880,406 WILLOWCREST DR GARLAND TX 75040,3,2.0,1977,2149,8520,355858,Redfin Estimate,32.9452786,-96.6346235,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=406+Willowcrest+Dr%2C+Garland%2C+TX+75040&size=665x441&source=outdoor&client=gme-redfin&signature=dnAWgv7c9eEqWz50be2M49Jykwo='],75040
31396865,317 PEBBLECREEK DR GARLAND TX 75040,3,2.0,1977,1991,8638,364222,Redfin Estimate,32.9449493,-96.6339858,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=317+Pebblecreek+Dr%2C+Garland%2C+TX+75040&size=665x441&source=outdoor&client=gme-redfin&signature=EFtZ5eTeSwI5pIuPfRmKIQgT2VE='],75040
31396845,302 PEBBLECREEK DR GARLAND TX 75040,3,2.0,1978,2057,9718,388872,Redfin Estimate,32.9445752,-96.6330401,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=302+Pebblecreek+Dr%2C+Garland%2C+TX+75040&size=665x441&source=outdoor&client=gme-redfin&signature=R6oIxV1EbxknB1ZThZIp-V2bouo='],75040
31396983,317 FAIRCREST DR GARLAND TX 75040,3,2.0,1977,2073,8882,364351,Redfin Estimate,32.9466506,-96.6339794,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=317+Faircrest+Dr%2C+Garland%2C+TX+75040&size=665x441&source=outdoor&client=gme-redfin&signature=CMYUMuun7huQNoLNfHyKHHSWEDM='],75040
31396973,433 GLEN CANYON DR GARLAND TX 75040,4,3.0,1983,2406,13438,418669,Redfin Estimate,32.9475081,-96.6361116,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=433+Glen+Canyon+Dr%2C+Garland%2C+TX+75040&size=665x441&source=outdoor&client=gme-redfin&signature=YPvKoc77TF7QpwN3yGdG8PixoeE='],75040
31395218,4618 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1977,1560,7244,271560,Redfin Estimate,32.8564118,-96.6144047,['https://ssl.cdn-redfin.com/photo/90/mbphoto/914/genMid.10352914_0.jpg'],75043
31395225,4613 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1973,1390,6403,265255,Redfin Estimate,32.8562976,-96.6149054,['https://ssl.cdn-redfin.com/photo/90/mbphoto/100/genMid.13714100_0.jpg'],75043
31395231,4717 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1977,1613,6708,297321,Redfin Estimate,32.8555062,-96.6141126,['https://ssl.cdn-redfin.com/photo/90/mbphoto/090/genMid.20418090_0.jpg'],75043
31395240,4730 DUCK CREEK DR GARLAND TX 75043,3,2.0,1982,1541,9178,259820,Redfin Estimate,32.8548176,-96.6138622,['https://ssl.cdn-redfin.com/photo/90/mbphoto/402/genMid.10949402_2.jpg'],75043
31395255,4813 CLIFFWOOD DR GARLAND TX 75043,3,2.0,1979,1690,7148,294185,Redfin Estimate,32.8543229,-96.6121015,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4813+Cliffwood+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=_rpfqfrMBPOB4_eYES2RNQBKn2M='],75043
31402903,441 GLENGARRY DR GARLAND TX 75043,3,2.0,1973,1377,7135,238895,Redfin Estimate,32.8611983,-96.6093137,['https://ssl.cdn-redfin.com/photo/90/mbphoto/047/genMid.11355047_2.jpg'],75043
31402709,430 SOLITUDE DR GARLAND TX 75043,4,2.0,1973,1845,7632,306362,Redfin Estimate,32.8608476,-96.6084792,['https://ssl.cdn-redfin.com/photo/90/mbphoto/404/genMid.13664404_2.jpg'],75043
31402734,429 PEACEFUL DR GARLAND TX 75043,3,2.0,1974,1675,8420,277235,Redfin Estimate,32.8605935,-96.6074777,['https://ssl.cdn-redfin.com/photo/90/mbphoto/402/genMid.12091402_2.jpg'],75043
31402728,421 PEACEFUL DR GARLAND TX 75043,3,2.0,1974,1396,7200,236128,Redfin Estimate,32.8602733,-96.6077281,['https://ssl.cdn-redfin.com/photo/90/mbphoto/821/genMid.13305821_0.jpg'],75043
31402810,4505 MINT DR GARLAND TX 75043,3,2.0,1973,2011,7094,301575,Redfin Estimate,32.8601353,-96.6070188,['https://ssl.cdn-redfin.com/photo/90/mbphoto/783/genMid.13914783_1.jpg'],75043
31402826,4526 MINT DR GARLAND TX 75043,3,2.0,1974,1934,9008,270202,Redfin Estimate,32.8598417,-96.6059339,['https://ssl.cdn-redfin.com/photo/90/mbphoto/012/genMid.10186012_0.jpg'],75043
31402824,4425 MAYFLOWER DR GARLAND TX 75043,4,2.0,1974,1934,7606,288671,Redfin Estimate,32.8602452,-96.605767,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4425+Mayflower+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=l4bD6hHj215SBf-UDqMmsAG2Lw8='],75043
31405521,4705 CRESTHILL LN GARLAND TX 75043,3,2.0,1991,1744,7771,330693,Redfin Estimate,32.8480324,-96.5598438,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4705+Cresthill+Ln%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=ApH9N4zHpnoUbWKz9PfJd_evxoU='],75043
31405469,4814 CRESTPOINT LN GARLAND TX 75043,3,2.0,2016,1822,7383,356575,Redfin Estimate,32.8478,-96.5588855,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4814+Crestpoint+Ln%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=tWsWrZ0wDtZCJO-lxxCcNXOBDgE='],75043
31403928,1310 O SHANNON LN GARLAND TX 75044,3,2.5,1986,2302,15002,453802,Redfin Estimate,32.9736056,-96.6172842,['https://ssl.cdn-redfin.com/photo/90/mbphoto/011/genMid.14115011_0.jpg'],75044
31383532,2722 WIMBLEDON CT GARLAND TX 75041,8,6.0,1985,4160,8712,553260,Redfin Estimate,32.8811092,-96.6607456,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2722+Wimbledon+Ct%2C+Garland%2C+TX+75041&size=665x441&source=outdoor&client=gme-redfin&signature=9k5vsAfPI13dqPrkPUJsGa9fid0='],75041
31395326,4610 REDWOOD DR GARLAND TX 75043,3,2.0,1977,1589,8891,309185,Redfin Estimate,32.8570303,-96.6143212,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4610+Redwood+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=96jcjNmlimXa46BNlaCY3n1QzYk='],75043
31395327,4742 REDWOOD DR GARLAND TX 75043,3,2.0,1977,1650,6930,250845,Redfin Estimate,32.8555022,-96.6125268,['https://ssl.cdn-redfin.com/photo/90/mbphoto/957/genMid.10457957_0.jpg'],75043
31395383,4802 DUCK CREEK DR GARLAND TX 75043,3,2.0,1984,1516,7126,290194,Redfin Estimate,32.8542981,-96.6129024,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4802+Duck+Creek+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=v11DbVNddgkonc2s1e-aC33vfFI='],75043
32224111,310 HAVENWOOD LN GARLAND TX 75043,3,2.0,2001,1650,8172,346355,Redfin Estimate,32.8595325,-96.6142795,['https://ssl.cdn-redfin.com/photo/90/mbphoto/754/genMid.11592754_4.jpg'],75043
32224016,306 HAVENWOOD LN GARLAND TX 75043,3,2.0,2001,1779,7144,326269,Redfin Estimate,32.8596163,-96.6145612,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=306+Havenwood+Ln%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=Gg9C1WaYY8mTtomGnUlfgtalkOU='],75043
32224015,4406 WATERBIRD LN GARLAND TX 75043,3,2.0,2002,1742,11069,347001,Redfin Estimate,32.8592362,-96.6149054,['https://ssl.cdn-redfin.com/photo/90/mbphoto/872/genMid.13185872_0.jpg'],75043
31395153,4735 TEALWOOD CIR GARLAND TX 75043,3,2.0,1974,1308,6464,247109,Redfin Estimate,32.8576398,-96.6106699,['https://ssl.cdn-redfin.com/photo/90/mbphoto/548/genMid.11995548_2.jpg'],75043
31395165,4801 TEALWOOD CIR GARLAND TX 75043,3,2.0,1973,1382,6098,272755,Redfin Estimate,32.8581914,-96.6106073,['https://ssl.cdn-redfin.com/photo/90/mbphoto/193/genMid.20433193_1.jpg'],75043
31395272,4814 TEALWOOD CIR GARLAND TX 75043,4,2.0,1974,1808,6464,281537,Redfin Estimate,32.8584872,-96.6116505,['https://ssl.cdn-redfin.com/photo/90/mbphoto/657/genMid.11789657_2.jpg'],75043
31395302,228 ELMWOOD DR GARLAND TX 75043,3,2.0,1974,1232,16749,275232,Redfin Estimate,32.8579234,-96.6123599,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=228+Elmwood+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=nX0islogUUOkGEUzJnoCRAKAKt4='],75043
31395310,310 ELMWOOD CT GARLAND TX 75043,3,2.0,1974,1527,7418,240657,Redfin Estimate,32.8585024,-96.612193,['https://ssl.cdn-redfin.com/photo/90/mbphoto/713/genMid.10713713_0.jpg'],75043
31393757,5010 COLLINGWOOD DR GARLAND TX 75043,3,2.0,1973,1279,6120,243922,Redfin Estimate,32.8534788,-96.6079518,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=5010+Collingwood+Dr%2C+Garland%2C+TX+75043&size=665x441&source=outdoor&client=gme-redfin&signature=UjEXR6cwNDo9rnVUS9zE4gm1DG0='],75043
31393760,5006 COLLINGWOOD DR GARLAND TX 75043,3,2.0,1973,1950,6120,291908,Redfin Estimate,32.853602,-96.6078116,['https://ssl.cdn-redfin.com/photo/90/mbphoto/507/genMid.13613507_0.jpg'],75043
31393810,4830 COLLINGWOOD DR GARLAND TX 75043,3,2.0,1973,1363,6181,263951,Redfin Estimate,32.8552926,-96.6090216,['https://ssl.cdn-redfin.com/photo/90/mbphoto/321/genMid.9693321_0.jpg'],75043
31393635,4925 COLLINGWOOD DR GARLAND TX 75043,3,2.0,1973,1382,6120,268567,Redfin Estimate,32.8540186,-96.6082288,['https://ssl.cdn-redfin.com/photo/90/mbphoto/359/genMid.14176359_0.jpg'],75043
31366221,1506 MERRIMAC TRL GARLAND TX 75043,4,2.5,1973,2378,12001,423840,Redfin Estimate,32.875447,-96.6093972,['https://ssl.cdn-redfin.com/photo/90/mbphoto/910/genMid.14750910_0.jpg'],75043
