property_id,full_address,beds,baths,year_built,sq_ft_interior,sq_ft_lot,price,price_label,lat,long,img_url,zip_code
31110507,6214 LA COSA DR DALLAS TX 75248,4,2.5,1979,2661,8041,572377,Redfin Estimate,32.9593855,-96.7993164,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6214+La+Cosa+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=sd2aJD748fbB7sBo-z6zpoAwJzk='],75248
31110513,15419 CYPRESS HILLS DR DALLAS TX 75248,6,5.0,1981,4155,9396,714983,Redfin Estimate,32.9594204,-96.7970479,['https://ssl.cdn-redfin.com/photo/90/mbphoto/052/genMid.11748052_1.jpg'],75248
31110521,6223 BLACK BERRY LN DALLAS TX 75248,4,2.5,1979,2362,8041,607846,Redfin Estimate,32.959071,-96.7986382,['https://ssl.cdn-redfin.com/photo/90/mbphoto/572/genMid.11817572_3.jpg'],75248
31110566,15810 RANCHITA DR DALLAS TX 75248,5,4.0,1979,3378,11256,879024,Redfin Estimate,32.9631681,-96.8022355,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=15810+Ranchita+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=Vu6loXCox_tITV2QcZ2UED9YvO0='],75248
31110551,6219 SANDYDALE DR DALLAS TX 75248,5,3.5,1979,3273,14201,802826,Redfin Estimate,32.9631496,-96.7989521,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=32.9631496%2C-96.7989521&size=665x441&source=outdoor&client=gme-redfin&signature=g6FFR_bhFDFB5CYAbyOzhEC7BaY='],75248
31110579,6101 MISTY TRL DALLAS TX 75248,4,3.5,1979,3514,14039,798009,Redfin Estimate,32.9639097,-96.8014841,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6101+Misty+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=jBeNyiG97uSA9Tp9UzlwwC3CaPg='],75248
31109644,12108 CROSS CREEK DR DALLAS TX 75243,3,3.0,1981,2700,9087,514073,Redfin Estimate,32.9128444,-96.7248698,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=12108+Cross+Creek+Dr%2C+Dallas%2C+TX+75243&size=665x441&source=outdoor&client=gme-redfin&signature=sEn-Aziez6kVIS00zsfFAyyEUZE='],75243
31109625,12206 PLEASANT VALLEY DR DALLAS TX 75243,4,3.5,1979,3142,10014,1277588,Redfin Estimate,32.9129779,-96.7239408,['https://ssl.cdn-redfin.com/photo/90/mbphoto/650/genMid.20187650_0.jpg'],75243
31106994,6107 BLUFF POINT DR DALLAS TX 75248,4,3.0,1983,2648,9174,749139,Redfin Estimate,32.9614633,-96.8009609,['https://ssl.cdn-redfin.com/photo/90/mbphoto/287/genMid.20448287_1.jpg'],75248
31107088,6208 BLUFF POINT DR DALLAS TX 75248,4,3.0,1981,2793,8851,651214,Redfin Estimate,32.9610632,-96.7990567,['https://ssl.cdn-redfin.com/photo/90/mbphoto/837/genMid.11897837_3.jpg'],75248
31107092,6216 BLUFF POINT DR DALLAS TX 75248,3,3.0,1981,2145,8947,585170,Redfin Estimate,32.9610698,-96.7985336,['https://ssl.cdn-redfin.com/photo/90/mbphoto/191/genMid.11215191_2.jpg'],75248
31107105,15532 GOLDEN CREEK RD DALLAS TX 75248,4,3.0,1983,2796,7815,766884,Redfin Estimate,32.9602791,-96.8001647,['https://ssl.cdn-redfin.com/photo/90/mbphoto/918/genMid.13932918_0.jpg'],75248
31107805,15531 BAY POINT DR DALLAS TX 75248,4,2.0,1983,1999,10036,600044,Redfin Estimate,32.9611888,-96.7971525,['https://ssl.cdn-redfin.com/photo/90/mbphoto/873/genMid.14305873_0.jpg'],75248
31109171,9801 SMOKEFEATHER LN DALLAS TX 75243,4,2.5,1976,2133,3001,313651,Redfin Estimate,32.9209708,-96.7384022,['https://ssl.cdn-redfin.com/photo/90/mbphoto/585/genMid.14667585_0.jpg'],75243
31109129,9702 AMBERTON PKWY DALLAS TX 75243,2,2.0,1977,1684,4452,235109,Redfin Estimate,32.920172,-96.738753,['https://ssl.cdn-redfin.com/photo/90/mbphoto/348/genMid.20180348_2.jpg'],75243
31109111,9838 AMBERTON PKWY DALLAS TX 75243,3,2.0,1978,1760,3297,295137,Redfin Estimate,32.9228771,-96.738448,['https://ssl.cdn-redfin.com/photo/90/mbphoto/971/genMid.13141971_0.jpg'],75243
31112328,10211 BRIDGEGATE LN DALLAS TX 75243,3,3.0,1979,2679,12515,580180,Redfin Estimate,32.9105605,-96.7135698,['https://ssl.cdn-redfin.com/photo/90/mbphoto/533/genMid.11946533_1.jpg'],75243
31112425,10112 SHADOW WAY  DALLAS TX 75243,3,2.0,1984,2549,9879,422586,Redfin Estimate,32.9153478,-96.7108166,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=10112+Shadow+Way%2C+Dallas%2C+TX+75243&size=665x441&source=outdoor&client=gme-redfin&signature=S6FjPEfm6eSLAVNE1oijnyi4zZE='],75243
31112417,10019 WOODLAKE DR DALLAS TX 75243,4,4.0,1980,3935,15080,674478,Redfin Estimate,32.9128414,-96.7135708,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=10019+Woodlake+Dr%2C+Dallas%2C+TX+75243&size=665x441&source=outdoor&client=gme-redfin&signature=0FT62FzLMAP7Lxd6SlrGcSE-7sk='],75243
31112393,10635 BLACK WALNUT DR DALLAS TX 75243,3,2.0,1978,1846,8233,582664,Redfin Estimate,32.9131314,-96.7085765,['https://ssl.cdn-redfin.com/photo/90/mbphoto/338/genMid.14486338_0.jpg'],75243
31112377,10731 BLACK WALNUT DR DALLAS TX 75243,3,2.0,1978,1846,6861,427375,Redfin Estimate,32.9155049,-96.7097263,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=10731+Black+Walnut+Dr%2C+Dallas%2C+TX+75243&size=665x441&source=outdoor&client=gme-redfin&signature=lTu0P7O2wOXeR3m1DPJr39RqaVU='],75243
31110300,6226 BLACK BERRY LN DALLAS TX 75248,4,3.0,1979,2636,7614,644987,Redfin Estimate,32.958633,-96.7986382,['https://ssl.cdn-redfin.com/photo/90/mbphoto/666/genMid.11369666_2.jpg'],75248
31110361,6132 YELLOW ROCK TRL DALLAS TX 75248,3,3.0,1983,2271,7527,554008,Redfin Estimate,32.9578193,-96.8005695,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6132+Yellow+Rock+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=EfoOaYOZLyTZYp7njHG1z-cK3hs='],75248
31107804,15527 BAY POINT DR DALLAS TX 75248,4,3.0,1981,3118,10964,654213,Redfin Estimate,32.9610505,-96.7972781,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=15527+Bay+Point+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=mmznMGas1pwXMc1kROo5fjIZZJE='],75248
31108054,6147 LA COSA DR DALLAS TX 75248,4,3.0,1979,2405,8381,565488,Redfin Estimate,32.9598554,-96.7998383,['https://ssl.cdn-redfin.com/photo/90/mbphoto/252/genMid.10094252_0.jpg'],75248
31108037,6327 HICKORY HILL DR DALLAS TX 75248,3,3.0,1980,2650,16601,621077,Redfin Estimate,32.9621823,-96.7962954,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6327+Hickory+Hill+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=FQi02pVX7FoCJ8Vo91xcLc0pumc='],75248
31108082,6527 LAUREL VALLEY RD DALLAS TX 75248,4,3.5,1986,3079,6194,870347,Redfin Estimate,32.966427,-96.7951025,['https://ssl.cdn-redfin.com/photo/90/mbphoto/362/genMid.13336362_0.jpg'],75248
31108117,6306 OAKLEAF RD DALLAS TX 75248,4,3.0,1979,2946,10685,676808,Redfin Estimate,32.9648865,-96.7969423,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6306+Oakleaf+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=pkCwNaVE_i80RAatAPVsjCMlC60='],75248
31110487,6005 BLACK BERRY LN DALLAS TX 75248,3,3.0,1979,2514,10899,647047,Redfin Estimate,32.9592085,-96.8041688,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6005+Black+Berry+Ln%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=8RrnCeQ-rnHnp69fPeegSo9n53Y='],75248
31110497,6134 LA COSA DR DALLAS TX 75248,3,2.5,1979,2453,8146,584520,Redfin Estimate,32.959425,-96.8005843,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6134+La+Cosa+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=xFyozMyiU4QrK78nqPMeudFQATY='],75248
31110501,6204 LA COSA DR DALLAS TX 75248,3,3.0,1981,2107,7989,525241,Redfin Estimate,32.9594475,-96.7997367,['https://ssl.cdn-redfin.com/photo/90/mbphoto/859/genMid.12069859_4.jpg'],75248
31110504,6226 LA COSA DR DALLAS TX 75248,3,3.0,1979,2636,8076,656818,Redfin Estimate,32.9594207,-96.7986322,['https://ssl.cdn-redfin.com/photo/90/mbphoto/454/genMid.14535454_0.jpg'],75248
31110510,6238 LA COSA DR DALLAS TX 75248,4,3.0,1979,2746,7998,627420,Redfin Estimate,32.959402,-96.7979567,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6238+La+Cosa+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=Db9Q4td4e7VTyNKoZZRAyHJfYJA='],75248
31110520,6227 BLACK BERRY LN DALLAS TX 75248,3,2.5,1979,2473,8015,601436,Redfin Estimate,32.9589971,-96.7983871,['https://ssl.cdn-redfin.com/photo/90/mbphoto/145/genMid.13807145_1.jpg'],75248
31110397,6118 WHITE ROSE TRL DALLAS TX 75248,3,2.5,1978,2368,7423,626399,Redfin Estimate,32.9570532,-96.801505,['https://ssl.cdn-redfin.com/photo/90/mbphoto/724/genMid.11179724_3.jpg'],75248
31110561,15814 RANCHITA DR DALLAS TX 75248,4,4.0,1978,3067,13299,785285,Redfin Estimate,32.9633359,-96.8020892,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=15814+Ranchita+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=w8wmpKJ7RhHV1-hKuV3lelsPXOk='],75248
31110559,6122 MISTY TRL DALLAS TX 75248,5,4.5,1978,4230,11086,919587,Redfin Estimate,32.9631217,-96.8004115,['https://ssl.cdn-redfin.com/photo/90/mbphoto/406/genMid.13685406_2.jpg'],75248
31110555,6214 MISTY TRL DALLAS TX 75248,3,3.0,1979,2930,12066,706550,Redfin Estimate,32.9635117,-96.7991404,['https://ssl.cdn-redfin.com/photo/90/mbphoto/470/genMid.10287470_0.jpg'],75248
31110542,6115 SANDYDALE DR DALLAS TX 75248,4,5.0,1980,5110,16274,2257216,Redfin Estimate,32.9627106,-96.8009819,['https://ssl.cdn-redfin.com/photo/90/mbphoto/628/genMid.14674628_2.jpg'],75248
31110589,6227 MISTY TRL DALLAS TX 75248,4,3.5,1980,3901,13268,825636,Redfin Estimate,32.9640828,-96.7983034,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6227+Misty+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=xvFmcWEJjydBWqkWMxt8FMcCNoM='],75248
31110581,6109 MISTY TRL DALLAS TX 75248,4,3.0,1979,3487,11134,861598,Redfin Estimate,32.9636668,-96.8009237,['https://ssl.cdn-redfin.com/photo/90/mbphoto/662/genMid.13056662_1.jpg'],75248
31111492,6502 LAUREL VALLEY RD DALLAS TX 75248,3,2.5,1979,2437,8255,633670,Redfin Estimate,32.9665474,-96.7963149,['https://ssl.cdn-redfin.com/photo/90/mbphoto/470/genMid.13463470_0.jpg'],75248
31111494,6510 LAUREL VALLEY RD DALLAS TX 75248,3,3.0,1979,2494,6068,621416,Redfin Estimate,32.966371,-96.7959914,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6510+Laurel+Valley+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=1ssOTi0MtM30WouofYw0JxTrfCE='],75248
31111574,6547 BROOK LAKE DR DALLAS TX 75248,3,3.0,1983,3432,6360,892281,Redfin Estimate,32.9669468,-96.7940419,['https://ssl.cdn-redfin.com/photo/90/mbphoto/734/genMid.14312734_E.jpg'],75248
31111580,6515 BROOK LAKE DR DALLAS TX 75248,3,2.5,1979,2268,5641,561326,Redfin Estimate,32.9677333,-96.7951967,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6515+Brook+Lake+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=yxoh6XB-qaLMH18F2-02146DwhI='],75248
31111529,15806 GOLDEN CREEK RD DALLAS TX 75248,4,3.0,1981,3467,13691,811162,Redfin Estimate,32.9628493,-96.7980314,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=15806+Golden+Creek+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=So6iDpOqtGRc9Im5eEIsdINcO9U='],75248
31111547,6219 OAKLEAF RD DALLAS TX 75248,4,3.0,1979,3991,11526,1119745,Redfin Estimate,32.9656819,-96.7976171,['https://ssl.cdn-redfin.com/photo/90/mbphoto/020/genMid.20259020_3.jpg'],75248
31111559,6310 PINEVIEW RD DALLAS TX 75248,4,4.0,1979,2753,10894,692312,Redfin Estimate,32.9655159,-96.7962245,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6310+Pineview+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=IQpHbABLM8zjg3DJFvnVRdRLUtw='],75248
31111350,6115 WARM MIST LN DALLAS TX 75248,4,3.5,1979,3645,12545,872788,Redfin Estimate,32.9645959,-96.8001448,['https://ssl.cdn-redfin.com/photo/90/mbphoto/998/genMid.13225998_1.jpg'],75248
31111343,16035 RED CEDAR TRL DALLAS TX 75248,5,4.5,1985,3700,9453,862427,Redfin Estimate,32.9668809,-96.8001437,['https://ssl.cdn-redfin.com/photo/90/mbphoto/237/genMid.12143237_2.jpg'],75248
31111354,6406 BROOK LAKE DR DALLAS TX 75248,4,3.0,1980,2915,10563,783717,Redfin Estimate,32.9680753,-96.7978359,['https://ssl.cdn-redfin.com/photo/90/mbphoto/899/genMid.11570899_3.jpg'],75248
31111445,6427 LAUREL VALLEY RD DALLAS TX 75248,4,3.0,1980,3188,8860,849011,Redfin Estimate,32.9673175,-96.7968769,['https://ssl.cdn-redfin.com/photo/90/mbphoto/412/genMid.20128412_0.jpg'],75248
31111463,6519 COPPER CREEK DR DALLAS TX 75248,4,3.0,1979,2961,8355,678072,Redfin Estimate,32.9684097,-96.7944533,['https://ssl.cdn-redfin.com/photo/90/mbphoto/540/genMid.13885540_1.jpg'],75248
31111404,6206 OAKLEAF RD DALLAS TX 75248,3,3.0,1979,2876,10141,699821,Redfin Estimate,32.9656846,-96.7990851,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6206+Oakleaf+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=vJfGlgPVe7nHpgrIRtT-hrrZ-Dk='],75248
31111422,6239 PINEVIEW RD DALLAS TX 75248,4,4.5,1979,3358,10193,785236,Redfin Estimate,32.9664243,-96.7971316,['https://ssl.cdn-redfin.com/photo/90/mbphoto/589/genMid.13789589_0.jpg'],75248
31111571,6543 BROOK LAKE DR DALLAS TX 75248,3,3.0,1982,2387,7100,697796,Redfin Estimate,32.9671196,-96.7940367,['https://ssl.cdn-redfin.com/photo/90/mbphoto/587/genMid.13982587_0.jpg'],75248
31110630,6214 WHITE ROSE TRL DALLAS TX 75248,3,2.5,1979,2174,7457,497896,Redfin Estimate,32.9570499,-96.7993259,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6214+White+Rose+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=UCozexYsRrAH1_s80OGch_Dn-NM='],75248
31110623,6218 WHITE ROSE TRL DALLAS TX 75248,4,3.0,1979,2607,7762,707022,Redfin Estimate,32.9570332,-96.7990567,['https://ssl.cdn-redfin.com/photo/90/mbphoto/741/genMid.14723741_1.jpg'],75248
31111590,6306 WARM MIST LN DALLAS TX 75248,5,5.0,1979,4209,10071,851558,Redfin Estimate,32.9640453,-96.7973827,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6306+Warm+Mist+Ln%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=1w_edWDQsi0UGA7JuiEUz4e8UIE='],75248
31111587,6318 WARM MIST LN DALLAS TX 75248,4,3.5,1978,3054,10132,798791,Redfin Estimate,32.9635557,-96.7968004,['https://ssl.cdn-redfin.com/photo/90/mbphoto/682/genMid.14608682_3.jpg'],75248
31111536,15810 GOLDEN CREEK RD DALLAS TX 75248,4,4.5,1991,4239,12092,1017926,Redfin Estimate,32.9631329,-96.7980523,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=15810+Golden+Creek+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=BvhqZp6lvCp2DrLIDXZrxCfm-qE='],75248
31081254,6921 CLEARHAVEN DR DALLAS TX 75248,5,3.5,1977,3087,8586,670774,Redfin Estimate,32.9671514,-96.7885949,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6921+Clearhaven+Dr%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=TPMsa4tQTBhDhdipyhj2WAsFwQM='],75248
31084882,6415 MCCALLUM BLVD DALLAS TX 75252,4,4.5,1984,3360,19689,732779,Redfin Estimate,32.9855699,-96.7958134,['https://ssl.cdn-redfin.com/photo/90/mbphoto/678/genMid.12008678_4.jpg'],75252
31012942,1548 MAPLETON DR DALLAS TX 75228,3,2.0,1961,1805,8542,386436,Redfin Estimate,32.8185831,-96.6881853,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1548+Mapleton+Dr%2C+Dallas%2C+TX+75228&size=665x441&source=outdoor&client=gme-redfin&signature=_QgEdYcvjSJ1dKQYJxYi2zzvU88='],75228
31110304,6210 BLACK BERRY LN DALLAS TX 75248,4,3.0,1979,2356,7653,577036,Redfin Estimate,32.9585825,-96.7994824,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6210+Black+Berry+Ln%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=V3ok8R2I0XnexIZTuG0PuJZ66II='],75248
31110301,6219 YELLOW ROCK TRL DALLAS TX 75248,3,2.5,1979,2220,7614,599500,Redfin Estimate,32.9582134,-96.798701,['https://ssl.cdn-redfin.com/photo/90/mbphoto/443/genMid.13680443_0.jpg'],75248
31110341,6023 WHITE ROSE TRL DALLAS TX 75248,3,2.0,1979,2212,7336,530374,Redfin Estimate,32.9574832,-96.8032628,['https://ssl.cdn-redfin.com/photo/90/mbphoto/053/genMid.12193053_0.jpg'],75248
31110356,6122 YELLOW ROCK TRL DALLAS TX 75248,3,2.0,1979,2186,7096,449829,Redfin Estimate,32.9578124,-96.8012586,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6122+Yellow+Rock+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=8TfEtsq8LUfJQw9w0uhJ1lW7KlI='],75248
31110383,6015 BERRY TRAIL CT DALLAS TX 75248,3,2.5,1978,2797,11813,554223,Redfin Estimate,32.9566509,-96.8032628,['https://ssl.cdn-redfin.com/photo/90/mbphoto/719/genMid.10097719_0.jpg'],75248
31110384,6027 BERRY TRAIL CT DALLAS TX 75248,4,3.0,1979,2482,8455,598032,Redfin Estimate,32.9566403,-96.8039384,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6027+Berry+Trail+Ct%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=FZdeDtHhAP5hkEGQMGiQBF3wDxw='],75248
31110552,6202 MISTY TRL DALLAS TX 75248,4,3.0,1979,3407,13059,929874,Redfin Estimate,32.9632304,-96.7998814,['https://ssl.cdn-redfin.com/photo/90/mbphoto/834/genMid.11803834_2.jpg'],75248
31110549,6222 MISTY TRL DALLAS TX 75248,4,4.5,1979,3965,14174,874915,Redfin Estimate,32.9636312,-96.7985545,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6222+Misty+Trl%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=Tkg7jeQcAOk_wpYveXxk1h5-GGM='],75248
31110545,6209 SANDYDALE DR DALLAS TX 75248,5,3.5,1979,3464,18922,1116135,Redfin Estimate,32.9628724,-96.7994862,['https://ssl.cdn-redfin.com/photo/90/mbphoto/002/genMid.14565002_2.jpg'],75248
31110546,6205 SANDYDALE DR DALLAS TX 75248,4,4.0,1979,3361,21140,860453,Redfin Estimate,32.9627788,-96.7998109,['https://ssl.cdn-redfin.com/photo/90/mbphoto/132/genMid.10693132_0.jpg'],75248
31110598,6114 WARM MIST LN DALLAS TX 75248,4,3.0,1979,3778,12571,968417,Redfin Estimate,32.9639949,-96.800382,['https://ssl.cdn-redfin.com/photo/90/mbphoto/129/genMid.11751129_3.jpg'],75248
31097223,4365 ECHO GLEN DR DALLAS TX 75244,4,3.5,1971,3038,12375,951056,Redfin Estimate,32.9157987,-96.8353093,['https://ssl.cdn-redfin.com/photo/90/mbphoto/259/genMid.12185259_0.jpg'],75244
31097178,4365 FAWNHOLLOW DR DALLAS TX 75244,4,2.5,1970,3172,12698,894041,Redfin Estimate,32.9149868,-96.8353302,['https://ssl.cdn-redfin.com/photo/90/mbphoto/853/genMid.14527853_0.jpg'],75244
31098031,4233 LAREN LN DALLAS TX 75244,3,3.0,1969,2236,12280,722155,Redfin Estimate,32.9211684,-96.8368796,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4233+Laren+Ln%2C+Dallas%2C+TX+75244&size=665x441&source=outdoor&client=gme-redfin&signature=y6U2o_h406fT-0jGVffw965zCZE='],75244
31098027,4315 LAREN LN DALLAS TX 75244,4,3.5,1971,3764,12136,1002405,Redfin Estimate,32.921477,-96.8356443,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4315+Laren+Ln%2C+Dallas%2C+TX+75244&size=665x441&source=outdoor&client=gme-redfin&signature=nMm14OycxM-RAwfk5bUrI56RDiM='],75244
31098026,4323 LAREN LN DALLAS TX 75244,3,3.0,1971,2614,12423,768116,Redfin Estimate,32.921516,-96.8353302,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4323+Laren+Ln%2C+Dallas%2C+TX+75244&size=665x441&source=outdoor&client=gme-redfin&signature=GbUxa_U9w2NUv0_HrbRaWP-qcGM='],75244
31098064,4230 LAREN LN DALLAS TX 75244,4,3.0,1971,2441,12406,968879,Redfin Estimate,32.9207129,-96.8368206,['https://ssl.cdn-redfin.com/photo/90/mbphoto/059/genMid.11914059_2.jpg'],75244
31098063,4238 LAREN LN DALLAS TX 75244,3,3.0,1971,2549,12253,710131,Redfin Estimate,32.9207324,-96.8365438,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4238+Laren+Ln%2C+Dallas%2C+TX+75244&size=665x441&source=outdoor&client=gme-redfin&signature=QlhP70e_fMk9dzN8j7duka5gg9k='],75244
31098054,4332 LAREN LN DALLAS TX 75244,4,3.0,1970,2625,12009,853577,Redfin Estimate,32.921163,-96.8349743,['https://ssl.cdn-redfin.com/photo/90/mbphoto/394/genMid.10715394_0.jpg'],75244
31097987,12395 CRESTLINE AVE DALLAS TX 75244,3,3.0,1970,2828,12659,881179,Redfin Estimate,32.9187273,-96.8342415,['https://ssl.cdn-redfin.com/photo/90/mbphoto/373/genMid.10154373_0.jpg'],75244
31080946,6904 ROBIN WILLOW DR DALLAS TX 75248,4,3.0,1975,2497,8420,695905,Redfin Estimate,32.9684298,-96.790802,['https://ssl.cdn-redfin.com/photo/90/mbphoto/666/genMid.14473666_0.jpg'],75248
31111959,15711 NEDRA WAY  DALLAS TX 75248,4,2.5,1979,2903,10019,872919,Redfin Estimate,32.9634345,-96.7941185,['https://ssl.cdn-redfin.com/photo/90/mbphoto/639/genMid.14552639_2.jpg'],75248
31111961,15719 NEDRA WAY  DALLAS TX 75248,4,3.0,1980,2611,8490,774841,Redfin Estimate,32.9638516,-96.7940688,['https://ssl.cdn-redfin.com/photo/90/mbphoto/302/genMid.13319302_0.jpg'],75248
31111420,16020 RED CEDAR TRL DALLAS TX 75248,4,3.0,1979,2862,9962,771428,Redfin Estimate,32.9660502,-96.7995798,['https://ssl.cdn-redfin.com/photo/90/mbphoto/452/genMid.10154452_0.jpg'],75248
31111699,16036 RED CEDAR TRL DALLAS TX 75248,4,3.0,1979,3229,9927,808239,Redfin Estimate,32.9669054,-96.7995589,['https://ssl.cdn-redfin.com/photo/90/mbphoto/802/genMid.13565802_8.jpg'],75248
31111703,6310 LAUREL VALLEY RD DALLAS TX 75248,4,3.0,1979,2320,8786,657898,Redfin Estimate,32.9671256,-96.7988057,['https://ssl.cdn-redfin.com/photo/90/mbphoto/696/genMid.11238696_3.jpg'],75248
31111705,6406 LAUREL VALLEY RD DALLAS TX 75248,3,3.0,1980,2942,8708,709797,Redfin Estimate,32.9670614,-96.7983034,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6406+Laurel+Valley+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=k-86phsPzmYlFqzVV8ab1-oryhc='],75248
31111711,6430 LAUREL VALLEY RD DALLAS TX 75248,3,3.0,1979,2747,8843,744985,Redfin Estimate,32.966793,-96.7968807,['https://ssl.cdn-redfin.com/photo/90/mbphoto/602/genMid.10941602_2.jpg'],75248
31111695,6402 BRENTFIELD DR DALLAS TX 75248,4,3.0,1979,2594,10202,738268,Redfin Estimate,32.975839,-96.7963919,['https://ssl.cdn-redfin.com/photo/90/mbphoto/454/genMid.12138454_5.jpg'],75248
31111667,6409 REDPINE RD DALLAS TX 75248,4,2.5,1979,2525,8398,633561,Redfin Estimate,32.9754928,-96.7960251,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6409+Redpine+Rd%2C+Dallas%2C+TX+75248&size=665x441&source=outdoor&client=gme-redfin&signature=4drwM1qYubKiXQPGq3SGA596Lkw='],75248
31111664,6415 REDPINE RD DALLAS TX 75248,5,4.0,1979,2996,7279,936954,Redfin Estimate,32.9755041,-96.7957724,['https://ssl.cdn-redfin.com/photo/90/mbphoto/740/genMid.13246740_0.jpg'],75248
31111665,6419 REDPINE RD DALLAS TX 75248,4,3.0,1979,2975,8446,776546,Redfin Estimate,32.9754697,-96.7955739,['https://ssl.cdn-redfin.com/photo/90/mbphoto/290/genMid.12143290_2.jpg'],75248
